date,site_name,solar_generation_mw,wind_generation_mw,total_generation_mw,solar_revenue_inr,wind_revenue_inr,daily_revenue_inr,revenue_at_risk_inr,daily_revenue_lakhs,daily_revenue_crores
2024-02-17,Khavda Renewable Energy Park,104.66594676374872,0.0007254765266493,104.66667224027536,470996.76,3.26,471000.03,4710.0,4.71,0.05
2024-02-18,Khavda Renewable Energy Park,51.31950117481736,0.8608833863497384,52.180384561167095,230937.76,3873.98,234811.73,2348.12,2.35,0.02
2024-02-19,Khavda Renewable Energy Park,17.418953966407802,10.440160993493398,27.8591149599012,78385.29,46980.72,125366.02,1253.66,1.25,0.01
2024-02-20,Khavda Renewable Energy Park,46.71608971271802,3.189784239879632,49.90587395259766,210222.4,14354.03,224576.43,2245.76,2.25,0.02
2024-02-21,Khavda Renewable Energy Park,66.57741100045803,0.6730740050390981,67.25048500549713,299598.35,3028.83,302627.18,3026.27,3.03,0.03
2024-02-22,Khavda Renewable Energy Park,72.14093995459753,0.0015902769309437,72.14253023152847,324634.23,7.16,324641.39,3246.41,3.25,0.03
2024-02-23,Khavda Renewable Energy Park,116.53942713181458,0.0,116.53942713181458,524427.42,0.0,524427.42,5244.27,5.24,0.05
2024-02-24,Khavda Renewable Energy Park,46.46440832651331,0.0,46.46440832651331,209089.84,0.0,209089.84,2090.9,2.09,0.02
2024-02-25,Khavda Renewable Energy Park,42.09370410515738,0.123315661023701,42.21701976618108,189421.67,554.92,189976.59,1899.77,1.9,0.02
2024-02-26,Khavda Renewable Energy Park,4.42788336287872,0.0001195571264939,4.4280029200052144,19925.48,0.54,19926.01,996.3,0.2,0.0
2024-02-27,Khavda Renewable Energy Park,118.50369222922734,0.834155270711669,119.337847499939,533266.62,3753.7,537020.31,5370.2,5.37,0.05
2024-02-28,Khavda Renewable Energy Park,77.35545624810389,0.7179057471284511,78.07336199523235,348099.55,3230.58,351330.13,3513.3,3.51,0.04
2024-02-29,Khavda Renewable Energy Park,50.60190623401112,0.0,50.60190623401112,227708.58,0.0,227708.58,2277.09,2.28,0.02
2024-03-01,Khavda Renewable Energy Park,1.1991945525108378,2.992262487768253,4.191457040279092,5396.38,13465.18,18861.56,943.08,0.19,0.0
2024-03-02,Khavda Renewable Energy Park,36.20956159382981,8.981939299339246,45.19150089316905,162943.03,40418.73,203361.75,2033.62,2.03,0.02
2024-03-03,Khavda Renewable Energy Park,21.127097478482195,0.0381898233904465,21.16528730187264,95071.94,171.85,95243.79,952.44,0.95,0.01
2024-03-04,Khavda Renewable Energy Park,91.29043321234374,0.0,91.29043321234374,410806.95,0.0,410806.95,4108.07,4.11,0.04
2024-03-05,Khavda Renewable Energy Park,63.88163769825277,0.1397119021331183,64.02134960038589,287467.37,628.7,288096.07,2880.96,2.88,0.03
2024-03-06,Khavda Renewable Energy Park,77.28088741686405,0.0069824289913854,77.28786984585544,347763.99,31.42,347795.41,3477.95,3.48,0.03
2024-03-07,Khavda Renewable Energy Park,97.66922793369284,0.057394366353431,97.72662230004627,439511.53,258.27,439769.8,4397.7,4.4,0.04
2024-03-08,Khavda Renewable Energy Park,54.28124936831448,0.1334210868277669,54.41467045514224,244265.62,600.39,244866.02,2448.66,2.45,0.02
2024-03-09,Khavda Renewable Energy Park,58.14481290241263,0.0692104103585347,58.21402331277116,261651.66,311.45,261963.1,2619.63,2.62,0.03
2024-03-10,Khavda Renewable Energy Park,40.212294640013965,0.0,40.212294640013965,180955.33,0.0,180955.33,1809.55,1.81,0.02
2024-03-11,Khavda Renewable Energy Park,109.45111213205104,0.0574814301907362,109.50859356224178,492530.0,258.67,492788.67,4927.89,4.93,0.05
2024-03-12,Khavda Renewable Energy Park,98.62038835457136,0.0156897479868863,98.63607810255824,443791.75,70.6,443862.35,4438.62,4.44,0.04
2024-03-13,Khavda Renewable Energy Park,67.4722625010009,3.68035225994995,71.15261476095085,303625.18,16561.59,320186.77,3201.87,3.2,0.03
2024-03-14,Khavda Renewable Energy Park,98.47196451704968,0.0,98.47196451704968,443123.84,0.0,443123.84,4431.24,4.43,0.04
2024-03-15,Khavda Renewable Energy Park,96.36593135796372,0.0,96.36593135796372,433646.69,0.0,433646.69,4336.47,4.34,0.04
2024-03-16,Khavda Renewable Energy Park,91.9744034350164,1.778088396600947e-06,91.9744052131048,413884.82,0.01,413884.82,4138.85,4.14,0.04
2024-03-17,Khavda Renewable Energy Park,74.88876293911295,0.0,74.88876293911295,336999.43,0.0,336999.43,3369.99,3.37,0.03
2024-03-18,Khavda Renewable Energy Park,99.23100733720504,0.0,99.23100733720504,446539.53,0.0,446539.53,4465.4,4.47,0.04
2024-03-19,Khavda Renewable Energy Park,87.28706022490358,0.0377088915141104,87.3247691164177,392791.77,169.69,392961.46,3929.61,3.93,0.04
2024-03-20,Khavda Renewable Energy Park,30.563489782357657,0.0029677723262104,30.56645755468387,137535.7,13.35,137549.06,1375.49,1.38,0.01
2024-03-21,Khavda Renewable Energy Park,30.53876386718039,0.0343576958190926,30.57312156299948,137424.44,154.61,137579.05,1375.79,1.38,0.01
2024-03-22,Khavda Renewable Energy Park,36.59945715360143,2.6391228736445083,39.23858002724594,164697.56,11876.05,176573.61,1765.74,1.77,0.02
2024-03-23,Khavda Renewable Energy Park,29.75299873444285,1.1957431404968382,30.94874187493969,133888.49,5380.84,139269.34,1392.69,1.39,0.01
2024-03-24,Khavda Renewable Energy Park,34.206061636105666,1.4001005141265706,35.60616215023224,153927.28,6300.45,160227.73,1602.28,1.6,0.02
2024-03-25,Khavda Renewable Energy Park,44.83875296667157,1.430929041963875e-05,44.83876727596199,201774.39,0.06,201774.45,2017.74,2.02,0.02
2024-03-26,Khavda Renewable Energy Park,35.2116802837654,0.13204985747539,35.34373014124079,158452.56,594.22,159046.79,1590.47,1.59,0.02
2024-03-27,Khavda Renewable Energy Park,46.06885315472763,1.3537007476286755,47.42255390235631,207309.84,6091.65,213401.49,2134.01,2.13,0.02
2024-03-28,Khavda Renewable Energy Park,36.44019436806178,0.6157809619887286,37.05597533005051,163980.87,2771.01,166751.89,1667.52,1.67,0.02
2024-03-29,Khavda Renewable Energy Park,73.37719552343192,3.76141693742522,77.13861246085715,330197.38,16926.38,347123.76,3471.24,3.47,0.03
2024-03-30,Khavda Renewable Energy Park,55.961851734028045,2.1889442151503453,58.15079594917839,251828.33,9850.25,261678.58,2616.79,2.62,0.03
2024-03-31,Khavda Renewable Energy Park,44.108613792682846,0.0522540446905436,44.16086783737339,198488.76,235.14,198723.91,1987.24,1.99,0.02
2024-04-01,Khavda Renewable Energy Park,14.49564596791218,0.2176287294899339,14.713274697402111,65230.41,979.33,66209.74,662.1,0.66,0.01
2024-04-02,Khavda Renewable Energy Park,13.363659806781737,2.4365789733436727,15.800238780125408,60136.47,10964.61,71101.07,711.01,0.71,0.01
2024-04-03,Khavda Renewable Energy Park,7.103792279615596,3.749605655186191,10.853397934801787,31967.07,16873.23,48840.29,488.4,0.49,0.0
2024-04-04,Khavda Renewable Energy Park,0.0002700146763861,1.9098088683057264,1.9100788829821125,1.22,8594.14,8595.35,429.77,0.09,0.0
2024-04-05,Khavda Renewable Energy Park,0.0017635518344955,10.04866273335378,10.050426285188276,7.94,45218.98,45226.92,2261.35,0.45,0.0
2024-04-06,Khavda Renewable Energy Park,91.97358127082538,1.8330447420585192,93.8066260128839,413881.12,8248.7,422129.82,4221.3,4.22,0.04
2024-04-07,Khavda Renewable Energy Park,19.905277766991965,0.0057877358836469,19.91106550287561,89573.75,26.04,89599.79,896.0,0.9,0.01
2024-04-08,Khavda Renewable Energy Park,103.84086729498932,0.0,103.84086729498932,467283.9,0.0,467283.9,4672.84,4.67,0.05
2024-04-09,Khavda Renewable Energy Park,107.49295579464392,0.3253799881550534,107.81833578279895,483718.3,1464.21,485182.51,4851.83,4.85,0.05
2024-04-10,Khavda Renewable Energy Park,17.651629943515303,0.5585138623675677,18.210143805882872,79432.33,2513.31,81945.65,819.46,0.82,0.01
2024-04-11,Khavda Renewable Energy Park,91.5137154165816,0.00678959681863,91.52050501340022,411811.72,30.55,411842.27,4118.42,4.12,0.04
2024-04-12,Khavda Renewable Energy Park,86.36588214527299,0.4664561147338251,86.83233826000682,388646.47,2099.05,390745.52,3907.46,3.91,0.04
2024-04-13,Khavda Renewable Energy Park,14.38945997678706,0.8560334951797208,15.24549347196678,64752.57,3852.15,68604.72,686.05,0.69,0.01
2024-04-14,Khavda Renewable Energy Park,0.1125684008158057,0.0072273740213515,0.1197957748371572,506.56,32.52,539.08,26.95,0.01,0.0
2024-04-15,Khavda Renewable Energy Park,1.7252751536798452,0.049882259341831,1.7751574130216763,7763.74,224.47,7988.21,399.41,0.08,0.0
2024-04-16,Khavda Renewable Energy Park,31.12368790738376,0.0440550135233984,31.167742920907155,140056.6,198.25,140254.84,1402.55,1.4,0.01
2024-04-17,Khavda Renewable Energy Park,38.751454218180335,0.004303503672826,38.75575772185316,174381.54,19.37,174400.91,1744.01,1.74,0.02
2024-04-18,Khavda Renewable Energy Park,45.349248697295,3.307544362245669,48.65679305954068,204071.62,14883.95,218955.57,2189.56,2.19,0.02
2024-04-19,Khavda Renewable Energy Park,119.26037281897898,15.492825369772245,134.7531981887512,536671.68,69717.71,606389.39,6063.89,6.06,0.06
2024-04-20,Khavda Renewable Energy Park,8.74751650862632,1.0441958649759582,9.791712373602278,39363.82,4698.88,44062.71,2203.14,0.44,0.0
2024-04-21,Khavda Renewable Energy Park,57.110873036218,1.0208409091671469,58.13171394538514,256998.93,4593.78,261592.71,2615.93,2.62,0.03
2024-04-22,Khavda Renewable Energy Park,93.45748107944344,3.651765026042164,97.1092461054856,420558.66,16432.94,436991.61,4369.92,4.37,0.04
2024-04-23,Khavda Renewable Energy Park,172.5831972731496,0.4522069502420512,173.03540422339165,776624.39,2034.93,778659.32,7786.59,7.79,0.08
2024-04-24,Khavda Renewable Energy Park,82.40434157776542,0.1462753809500751,82.5506169587155,370819.54,658.24,371477.78,3714.78,3.71,0.04
2024-04-25,Khavda Renewable Energy Park,181.62639915044105,1.2721104792563602,182.8985096296974,817318.8,5724.5,823043.29,8230.43,8.23,0.08
2024-04-26,Khavda Renewable Energy Park,49.02729678714866,5.533908833915793,54.56120562106446,220622.84,24902.59,245525.43,2455.25,2.46,0.02
2024-04-27,Khavda Renewable Energy Park,70.5608522400047,4.1453898900169,74.70624213002161,317523.84,18654.25,336178.09,3361.78,3.36,0.03
2024-04-28,Khavda Renewable Energy Park,14.919130420556336,3.2414958918787846,18.16062631243512,67136.09,14586.73,81722.82,817.23,0.82,0.01
2024-04-29,Khavda Renewable Energy Park,51.77541517245999,3.1790988025420326,54.954513975002016,232989.37,14305.94,247295.31,2472.95,2.47,0.02
2024-04-30,Khavda Renewable Energy Park,83.39634889318009,0.9756220976450792,84.37197099082518,375283.57,4390.3,379673.87,3796.74,3.8,0.04
2024-05-01,Khavda Renewable Energy Park,54.43777861490881,1.92982390098605,56.36760251589486,244970.0,8684.21,253654.21,2536.54,2.54,0.03
2024-05-02,Khavda Renewable Energy Park,27.86215544936994,0.0,27.86215544936994,125379.7,0.0,125379.7,1253.8,1.25,0.01
2024-05-03,Khavda Renewable Energy Park,15.209810166436087,1.9927685920782037,17.202578758514292,68444.15,8967.46,77411.6,3870.58,0.77,0.01
2024-05-04,Khavda Renewable Energy Park,0.1365368003286073,7.495451084779218,7.631987885107826,614.42,33729.53,34343.95,1717.2,0.34,0.0
2024-05-05,Khavda Renewable Energy Park,10.901530519087949,7.9291018447568575,18.830632363844806,49056.89,35680.96,84737.85,847.38,0.85,0.01
2024-05-06,Khavda Renewable Energy Park,125.43325101853884,1.9574018786167744,127.3906528971556,564449.63,8808.31,573257.94,5732.58,5.73,0.06
2024-05-07,Khavda Renewable Energy Park,92.72748671611969,0.3848552077433091,93.112341923863,417273.69,1731.85,419005.54,4190.06,4.19,0.04
2024-05-08,Khavda Renewable Energy Park,138.3726683128935,2.9712213549972266,141.34388966789072,622677.01,13370.5,636047.5,6360.48,6.36,0.06
2024-05-09,Khavda Renewable Energy Park,127.07482624951396,5.67193880013295,132.7467650496469,571836.72,25523.72,597360.44,5973.6,5.97,0.06
2024-05-10,Khavda Renewable Energy Park,115.24613543971611,10.043004763515857,125.28914020323198,518607.61,45193.52,563801.13,5638.01,5.64,0.06
2024-05-11,Khavda Renewable Energy Park,152.66436314538845,1.2276549673654622,153.8920181127539,686989.63,5524.45,692514.08,6925.14,6.93,0.07
2024-05-12,Khavda Renewable Energy Park,114.46273412390651,0.8663328859302362,115.32906700983676,515082.3,3898.5,518980.8,5189.81,5.19,0.05
2024-05-13,Khavda Renewable Energy Park,80.85002502954133,0.8294474227723945,81.67947245231372,363825.11,3732.51,367557.63,3675.58,3.68,0.04
2024-05-14,Khavda Renewable Energy Park,32.07275108895785,0.0,32.07275108895785,144327.38,0.0,144327.38,1443.27,1.44,0.01
2024-05-15,Khavda Renewable Energy Park,41.96781381055544,0.0,41.96781381055544,188855.16,0.0,188855.16,1888.55,1.89,0.02
2024-05-16,Khavda Renewable Energy Park,39.38045077947152,0.5368322806652689,39.91728306013678,177212.03,2415.75,179627.77,1796.28,1.8,0.02
2024-05-17,Khavda Renewable Energy Park,143.43143719931774,7.145101013644462,150.5765382129622,645441.47,32152.95,677594.42,6775.94,6.78,0.07
2024-05-18,Khavda Renewable Energy Park,130.9870485377385,8.43066676486488,139.41771530260337,589441.72,37938.0,627379.72,6273.8,6.27,0.06
2024-05-19,Khavda Renewable Energy Park,59.12196460622199,9.027202551878116,68.1491671581001,266048.84,40622.41,306671.25,3066.71,3.07,0.03
2024-05-20,Khavda Renewable Energy Park,138.07571219528128,14.392522356896448,152.46823455217773,621340.7,64766.35,686107.06,6861.07,6.86,0.07
2024-05-21,Khavda Renewable Energy Park,136.81910118267598,2.641429821501711,139.46053100417768,615685.96,11886.43,627572.39,6275.72,6.28,0.06
2024-05-22,Khavda Renewable Energy Park,175.72879454421275,3.731261364086947,179.4600559082997,790779.58,16790.68,807570.25,8075.7,8.08,0.08
2024-05-23,Khavda Renewable Energy Park,177.41329655112594,10.56813645872164,187.9814330098476,798359.83,47556.61,845916.45,8459.16,8.46,0.08
2024-05-24,Khavda Renewable Energy Park,147.77538488543155,9.596317731655608,157.37170261708715,664989.23,43183.43,708172.66,7081.73,7.08,0.07
2024-05-25,Khavda Renewable Energy Park,122.8850226616928,4.252763483524912,127.1377861452177,552982.6,19137.44,572120.04,5721.2,5.72,0.06
2024-05-26,Khavda Renewable Energy Park,60.481621917945866,15.907939696072193,76.38956161401806,272167.3,71585.73,343753.03,3437.53,3.44,0.03
2024-05-27,Khavda Renewable Energy Park,175.83127889207054,74.04320633315871,249.87448522522925,791240.76,333194.43,1124435.18,11244.35,11.24,0.11
2024-05-28,Khavda Renewable Energy Park,51.79521487708901,117.4194849735413,169.21469985063032,233078.47,528387.68,761466.15,7614.66,7.61,0.08
2024-05-29,Khavda Renewable Energy Park,48.2069557028294,54.57821569900008,102.78517140182949,216931.3,245601.97,462533.27,4625.33,4.63,0.05
2024-05-30,Khavda Renewable Energy Park,53.90789134241221,22.90751176482992,76.81540310724213,242585.51,103083.8,345669.31,3456.69,3.46,0.03
2024-05-31,Khavda Renewable Energy Park,128.25304040435554,16.358954276569605,144.61199468092514,577138.68,73615.29,650753.98,6507.54,6.51,0.07
2024-06-01,Khavda Renewable Energy Park,6.3068914691709805,18.513209745142603,24.820101214313585,28381.01,83309.44,111690.46,1116.9,1.12,0.01
2024-06-02,Khavda Renewable Energy Park,37.549972193991664,4.147573988783256,41.69754618277492,168974.87,18664.08,187638.96,1876.39,1.88,0.02
2024-06-03,Khavda Renewable Energy Park,16.93465739986416,4.693181999744343,21.627839399608504,76205.96,21119.32,97325.28,973.25,0.97,0.01
2024-06-04,Khavda Renewable Energy Park,79.08724595518814,16.129687244965776,95.21693320015392,355892.61,72583.59,428476.2,4284.76,4.28,0.04
2024-06-05,Khavda Renewable Energy Park,142.20731154197887,18.24785255090045,160.45516409287933,639932.9,82115.34,722048.24,7220.48,7.22,0.07
2024-06-06,Khavda Renewable Energy Park,105.71194539898453,10.664802477059512,116.37674787604404,475703.75,47991.61,523695.37,5236.95,5.24,0.05
2024-06-07,Khavda Renewable Energy Park,76.97370001971677,6.945490223158839,83.91919024287562,346381.65,31254.71,377636.36,3776.36,3.78,0.04
2024-06-08,Khavda Renewable Energy Park,75.92267290610194,9.320434325822449,85.24310723192438,341652.03,41941.95,383593.98,3835.94,3.84,0.04
2024-06-09,Khavda Renewable Energy Park,54.18360531775375,5.905791573953412,60.08939689170717,243826.22,26576.06,270402.29,2704.02,2.7,0.03
2024-06-10,Khavda Renewable Energy Park,94.39567582841728,9.026223623629722,103.421899452047,424780.54,40618.01,465398.55,4653.99,4.65,0.05
2024-06-11,Khavda Renewable Energy Park,79.87828758966084,27.88241100534435,107.7606985950052,359452.29,125470.85,484923.14,4849.23,4.85,0.05
2024-06-12,Khavda Renewable Energy Park,190.74290832015643,26.417457058206534,217.16036537836297,858343.09,118878.56,977221.64,9772.22,9.77,0.1
2024-06-13,Khavda Renewable Energy Park,127.96688448597752,27.5960674904446,155.5629519764221,575850.98,124182.3,700033.28,7000.33,7.0,0.07
2024-06-14,Khavda Renewable Energy Park,59.883216267676495,20.57166368921531,80.4548799568918,269474.47,92572.49,362046.96,3620.47,3.62,0.04
2024-06-15,Khavda Renewable Energy Park,44.55290239768837,12.012827318094322,56.56572971578269,200488.06,54057.72,254545.78,2545.46,2.55,0.03
2024-06-16,Khavda Renewable Energy Park,9.672027961316918,2.902805325148573,12.574833286465491,43524.13,13062.62,56586.75,565.87,0.57,0.01
2024-06-17,Khavda Renewable Energy Park,22.22855714185906,8.640226593349665,30.868783735208723,100028.51,38881.02,138909.53,1389.1,1.39,0.01
2024-06-18,Khavda Renewable Energy Park,40.42576373856453,19.000700562752,59.42646430131653,181915.94,85503.15,267419.09,2674.19,2.67,0.03
2024-06-19,Khavda Renewable Energy Park,11.424206920409684,34.82315383340752,46.2473607538172,51408.93,156704.19,208113.12,10405.66,2.08,0.02
2024-06-20,Khavda Renewable Energy Park,14.537260451642954,31.837184369166263,46.37444482080922,65417.67,143267.33,208685.0,10434.25,2.09,0.02
2024-06-21,Khavda Renewable Energy Park,1.6305717353417075,11.559260637243234,13.189832372584942,7337.57,52016.67,59354.25,2967.71,0.59,0.01
2024-06-22,Khavda Renewable Energy Park,7.014238232679119,0.5268954686757157,7.541133701354835,31564.07,2371.03,33935.1,1696.76,0.34,0.0
2024-06-23,Khavda Renewable Energy Park,18.761872812445315,0.0,18.761872812445315,84428.43,0.0,84428.43,844.28,0.84,0.01
2024-06-24,Khavda Renewable Energy Park,3.019231488284336,0.2720348111941539,3.2912662994784903,13586.54,1224.16,14810.7,740.54,0.15,0.0
2024-06-25,Khavda Renewable Energy Park,1.3294833349671669,0.7328184121687996,2.0623017471359666,5982.68,3297.68,9280.36,464.02,0.09,0.0
2024-06-26,Khavda Renewable Energy Park,1.541630919084474,0.0110143781796665,1.5526452972641407,6937.34,49.56,6986.9,349.34,0.07,0.0
2024-06-27,Khavda Renewable Energy Park,0.1361355314307347,0.0,0.1361355314307347,612.61,0.0,612.61,30.63,0.01,0.0
2024-06-28,Khavda Renewable Energy Park,5.857917078466141,0.0851522792813725,5.943069357747513,26360.63,383.19,26743.81,1337.19,0.27,0.0
2024-06-29,Khavda Renewable Energy Park,0.3613757814796482,0.225594482106906,0.5869702635865544,1626.19,1015.18,2641.37,132.07,0.03,0.0
2024-06-30,Khavda Renewable Energy Park,0.477734572650289,1.5409432790320998,2.018677851682389,2149.81,6934.24,9084.05,454.2,0.09,0.0
2024-07-01,Khavda Renewable Energy Park,0.1448398127409594,0.2326035664398726,0.377443379180832,651.78,1046.72,1698.5,84.93,0.02,0.0
2024-07-02,Khavda Renewable Energy Park,0.0082946885647411,18.81678842533291,18.82508311389765,37.33,84675.55,84712.87,4235.64,0.85,0.01
2024-07-03,Khavda Renewable Energy Park,5.130209651316696,13.813348251063134,18.94355790237983,23085.94,62160.07,85246.01,4262.3,0.85,0.01
2024-07-04,Khavda Renewable Energy Park,0.1493885241444136,2.35537138467296,2.5047599088173733,672.25,10599.17,11271.42,563.57,0.11,0.0
2024-07-05,Khavda Renewable Energy Park,0.050150258837497,4.16001111473191,4.210161373569407,225.68,18720.05,18945.73,947.29,0.19,0.0
2024-07-06,Khavda Renewable Energy Park,8.95262263887945,18.669864537554727,27.622487176434177,40286.8,84014.39,124301.19,6215.06,1.24,0.01
2024-07-07,Khavda Renewable Energy Park,2.676669369732943,16.490254623284553,19.16692399301749,12045.01,74206.15,86251.16,4312.56,0.86,0.01
2024-07-08,Khavda Renewable Energy Park,1.3017703424839668,0.0017876995478436,1.3035580420318105,5857.97,8.04,5866.01,293.3,0.06,0.0
2024-07-09,Khavda Renewable Energy Park,0.503622957431366,0.0,0.503622957431366,2266.3,0.0,2266.3,113.32,0.02,0.0
2024-07-10,Khavda Renewable Energy Park,9.711327328180849,0.0028461506340449,9.714173478814894,43700.97,12.81,43713.78,2185.69,0.44,0.0
2024-07-11,Khavda Renewable Energy Park,14.882862538524638,8.030878488949666,22.913741027474305,66972.88,36138.95,103111.83,1031.12,1.03,0.01
2024-07-12,Khavda Renewable Energy Park,16.666917919572555,33.00139952814883,49.668317447721385,75001.13,148506.3,223507.43,11175.37,2.24,0.02
2024-07-13,Khavda Renewable Energy Park,0.5426121368311266,17.521607749042932,18.06421988587406,2441.75,78847.23,81288.99,4064.45,0.81,0.01
2024-07-14,Khavda Renewable Energy Park,6.613257013790947,5.37998586447011,11.993242878261055,29759.66,24209.94,53969.59,2698.48,0.54,0.01
2024-07-15,Khavda Renewable Energy Park,0.4950461069329976,0.0008199242379846,0.4958660311709823,2227.71,3.69,2231.4,111.57,0.02,0.0
2024-07-16,Khavda Renewable Energy Park,2.8641304319346608,0.082470067671565,2.946600499606226,12888.59,371.12,13259.7,662.99,0.13,0.0
2024-07-17,Khavda Renewable Energy Park,2.554222531133053,0.0,2.554222531133053,11494.0,0.0,11494.0,574.7,0.11,0.0
2024-07-18,Khavda Renewable Energy Park,2.304325290318061,0.0,2.304325290318061,10369.46,0.0,10369.46,518.47,0.1,0.0
2024-07-19,Khavda Renewable Energy Park,2.9729254260543314,0.0,2.9729254260543314,13378.16,0.0,13378.16,668.91,0.13,0.0
2024-07-20,Khavda Renewable Energy Park,4.855243288653939,0.0893501481896614,4.9445934368436,21848.59,402.08,22250.67,222.51,0.22,0.0
2024-07-21,Khavda Renewable Energy Park,7.169389171870114,0.0031195934901611,7.172508765360275,32262.25,14.04,32276.29,1613.81,0.32,0.0
2024-07-22,Khavda Renewable Energy Park,0.1287928529048733,0.0,0.1287928529048733,579.57,0.0,579.57,28.98,0.01,0.0
2024-07-23,Khavda Renewable Energy Park,0.0129097371867671,0.2388989322822437,0.2518086694690108,58.09,1075.05,1133.14,56.66,0.01,0.0
2024-07-24,Khavda Renewable Energy Park,0.0028921217812634,11.382304208058915,11.38519632984018,13.01,51220.37,51233.38,2561.67,0.51,0.01
2024-07-25,Khavda Renewable Energy Park,1.265261329343816,7.927537775192968,9.192799104536784,5693.68,35673.92,41367.6,2068.38,0.41,0.0
2024-07-26,Khavda Renewable Energy Park,0.4025383067330615,6.138827905878566,6.541366212611628,1811.42,27624.73,29436.15,1471.81,0.29,0.0
2024-07-27,Khavda Renewable Energy Park,0.0449289972243802,5.308871716666177,5.353800713890557,202.18,23889.92,24092.1,1204.6,0.24,0.0
2024-07-28,Khavda Renewable Energy Park,0.1406977605803465,0.5494637298872628,0.6901614904676093,633.14,2472.59,3105.73,155.29,0.03,0.0
2024-07-29,Khavda Renewable Energy Park,0.0025184402706521,0.5192398404790005,0.5217582807496527,11.33,2336.58,2347.91,117.4,0.02,0.0
2024-07-30,Khavda Renewable Energy Park,0.1877094785483293,0.9026478482612684,1.0903573268095976,844.69,4061.92,4906.61,245.33,0.05,0.0
2024-07-31,Khavda Renewable Energy Park,2.0939578454083545,2.185357053036744,4.279314898445098,9422.81,9834.11,19256.92,962.85,0.19,0.0
2024-08-01,Khavda Renewable Energy Park,0.0668260086020714,9.056364775558034,9.123190784160103,300.72,40753.64,41054.36,2052.72,0.41,0.0
2024-08-02,Khavda Renewable Energy Park,0.0004891563506639,10.225009787230258,10.225498943580922,2.2,46012.54,46014.75,2300.74,0.46,0.0
2024-08-03,Khavda Renewable Energy Park,0.0015111576871783,11.853836157561934,11.855347315249112,6.8,53342.26,53349.06,2667.45,0.53,0.01
2024-08-04,Khavda Renewable Energy Park,2.6184902237984407,8.964819160005407,11.583309383803847,11783.21,40341.69,52124.89,2606.24,0.52,0.01
2024-08-05,Khavda Renewable Energy Park,0.0174580344620502,4.099130204385408,4.116588238847458,78.56,18446.09,18524.65,926.23,0.19,0.0
2024-08-06,Khavda Renewable Energy Park,0.021212787031418,13.983847305799731,14.00506009283115,95.46,62927.31,63022.77,3151.14,0.63,0.01
2024-08-07,Khavda Renewable Energy Park,0.682009748046213,17.526237118503172,18.208246866549384,3069.04,78868.07,81937.11,4096.86,0.82,0.01
2024-08-08,Khavda Renewable Energy Park,12.021093640323617,9.080978666362766,21.10207230668638,54094.92,40864.4,94959.33,949.59,0.95,0.01
2024-08-09,Khavda Renewable Energy Park,0.6039799908815188,8.2943649231443,8.898344914025818,2717.91,37324.64,40042.55,2002.13,0.4,0.0
2024-08-10,Khavda Renewable Energy Park,1.1445044153921355,17.53770004903056,18.682204464422693,5150.27,78919.65,84069.92,4203.5,0.84,0.01
2024-08-11,Khavda Renewable Energy Park,1.5452686422318074,18.899256341714604,20.44452498394641,6953.71,85046.65,92000.36,4600.02,0.92,0.01
2024-08-12,Khavda Renewable Energy Park,0.7101108285799477,4.552544597938781,5.262655426518729,3195.5,20486.45,23681.95,1184.1,0.24,0.0
2024-08-13,Khavda Renewable Energy Park,4.086151641106618,1.428922762107782,5.5150744032144,18387.68,6430.15,24817.83,1240.89,0.25,0.0
2024-08-14,Khavda Renewable Energy Park,0.9982790841559264,2.23932176935553,3.237600853511456,4492.26,10076.95,14569.2,728.46,0.15,0.0
2024-08-15,Khavda Renewable Energy Park,4.748830599362562,3.800128070048979,8.54895866941154,21369.74,17100.58,38470.31,1923.52,0.38,0.0
2024-08-16,Khavda Renewable Energy Park,0.143718387807461,7.654636162215266,7.798354550022727,646.73,34445.86,35092.6,1754.63,0.35,0.0
2024-08-17,Khavda Renewable Energy Park,0.0289169543415662,4.917215181259144,4.946132135600711,130.13,22127.47,22257.59,1112.88,0.22,0.0
2024-08-18,Khavda Renewable Energy Park,7.464411505274467,2.3121944193671387,9.776605924641606,33589.85,10404.87,43994.73,2199.74,0.44,0.0
2024-08-19,Khavda Renewable Energy Park,32.842352957036745,0.4656979096080193,33.30805086664476,147790.59,2095.64,149886.23,1498.86,1.5,0.01
2024-08-20,Khavda Renewable Energy Park,7.11880917721955,1.2199072146158356,8.338716391835385,32034.64,5489.58,37524.22,375.24,0.38,0.0
2024-08-21,Khavda Renewable Energy Park,7.715229371766783,0.8531640283860428,8.568393400152827,34718.53,3839.24,38557.77,385.58,0.39,0.0
2024-08-22,Khavda Renewable Energy Park,24.602694764548268,0.4725998688948225,25.07529463344309,110712.13,2126.7,112838.83,1128.39,1.13,0.01
2024-08-23,Khavda Renewable Energy Park,10.046697464917472,2.0482382926206943,12.094935757538169,45210.14,9217.07,54427.21,544.27,0.54,0.01
2024-08-24,Khavda Renewable Energy Park,10.11852418061912,2.9657309194626293,13.084255100081748,45533.36,13345.79,58879.15,588.79,0.59,0.01
2024-08-25,Khavda Renewable Energy Park,0.0108004123828491,0.7819357618667561,0.7927361742496052,48.6,3518.71,3567.31,178.37,0.04,0.0
