date,site_name,data_type,generation_source,solar_generation_mw,total_generation_mw,daily_energy_mwh,grid_export_mwh,physics_baseline_mw,physics_baseline_mwh,cuf_daily,pr_daily,specific_yield_kwh_kwp,soiling_loss_pct,inverter_availability_pct,ghi_w_m2,effective_irradiance,cloud_factor,cell_temperature_c,temperature_factor,performance_ratio,capacity_factor,solar_zenith,solar_elevation,solar_azimuth,air_mass,clear_sky_irradiance_kwh_m2_day,poa_irradiance_w_m2
2023-01-17,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18563.96402632073,18563.96402632073,139229.73,138533.58,15081.04,87470.03,0.2901,0.797,6.9615,2.57,95.0,814.3103448275863,3.5501216666666666,0.7516666666666667,33.000224757302156,0.9719992133494425,0.82,0.2901,45.4098202737087,44.5901797262913,168.5396775079505,1.4227749711262718,4.232934980899657,942.1007213129866
2023-01-18,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19909.094625334288,19909.094625334288,149318.21,148571.62,14985.7,86917.06,0.3111,0.792,7.4659,2.86,100.0,808.448275862069,3.1377225,0.6691666666666667,34.75587935686745,0.965854422250964,0.82,0.3111,45.22947454587516,44.77052545412484,168.37911381904246,1.4182683840769363,4.246831819699676,943.2443275635992
2023-01-19,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,12929.702549063735,12929.702549063735,96972.77,96487.91,9661.0,56033.8,0.202,0.5106,4.8486,3.14,100.0,806.2068965517242,1.7788283333333332,0.3804166666666666,35.67974539730204,0.9626208911094428,0.82,0.202,45.04250269268388,44.95749730731612,168.21922432718952,1.4136408910698257,4.261206796117161,944.4757477525958
2023-01-20,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,20000.0,20000.0,150000.0,149250.0,15115.04,87667.23,0.3125,0.7988,7.5,3.43,100.0,809.4827586206897,4.4876375,0.9558333333333333,32.374102575577716,0.974190640985478,0.82,0.3125,44.848976926254124,45.151023073745876,168.06008813856897,1.4088985195802133,4.2760474869606035,945.8151820791637
2023-01-21,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,20000.0,20000.0,150000.0,149250.0,15088.63,87514.05,0.3125,0.7974,7.5,3.71,100.0,822.0689655172414,4.768,1.0,32.860389914125996,0.9724886353005591,0.82,0.3125,44.648971405782426,45.351028594217574,167.90178829444676,1.404047332313794,4.291341149194643,947.3050015614693
2023-01-22,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19732.449601141623,19732.449601141623,147993.37,147253.4,15084.63,87490.85,0.3083,0.7972,7.3997,4.0,100.0,829.8275862068966,4.813,1.0,32.934002806696924,0.9722309901765608,0.82,0.3083,44.44256114434907,45.55743885565093,167.74440935765392,1.3990933880045682,4.307074823097306,948.7775482292282
2023-01-23,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,20000.0,20000.0,150000.0,149250.0,15170.9,87991.22,0.3125,0.8018,7.5,4.29,100.0,828.6206896551724,4.806,1.0,31.345297084943983,0.977791460202696,0.82,0.3125,44.229821655494355,45.770178344505645,167.58803444880232,1.3940427217859888,4.3232353703436415,950.1822531826666
2023-01-24,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19227.6048725538,19227.6048725538,144207.04,143486.0,15073.52,87426.42,0.3004,0.7966,7.2104,4.57,100.0,836.8965517241379,4.854,1.0,33.13866325758315,0.971514678598459,0.82,0.3004,44.010829589800124,45.989170410199876,167.43274243689257,1.38890134972992,4.339809427271599,951.7330334275129
2023-01-25,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19865.502674067146,19865.502674067146,148991.27,148246.31,14955.05,86739.29,0.3104,0.7904,7.4496,4.86,100.0,857.5862068965517,4.223755,0.8491666666666666,35.320231746237845,0.9638791888881676,0.82,0.3104,43.78566403916207,46.21433596083793,167.27860580834658,1.3836752882944783,4.35678330306191,953.4620298622178
2023-01-26,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19924.152943393656,19924.152943393656,149431.15,148683.99,15246.2,88427.96,0.3113,0.8058,7.4716,5.14,100.0,873.6206896551724,4.75242375,0.9379166666666666,29.95873598806562,0.9826444240417703,0.82,0.3113,43.55440779444118,46.44559220555882,167.12568939180346,1.3783705710817558,4.374142884989979,955.1670968070964
2023-01-27,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19437.353827941286,19437.353827941286,145780.15,145051.25,15263.36,88527.49,0.3037,0.8067,7.289,5.43,100.0,858.9655172413793,4.982,1.0,29.642690731498078,0.9837505824397568,0.82,0.3037,43.317147919735156,46.682852080264844,166.97404975341465,1.3729932485806011,4.391873604414005,956.5410300134428
2023-01-28,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19442.18373566502,19442.18373566502,145816.38,145087.3,15075.61,87438.54,0.3038,0.7968,7.2908,5.71,100.0,851.0344827586207,4.75707,0.96375,33.100089249162416,0.9716496876279316,0.82,0.3038,43.073975459042515,46.926024540957485,166.82373501236998,1.3675493680810376,4.409960477308332,958.019649119143
2023-01-29,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18344.970324117963,18344.970324117963,137587.28,136899.34,14995.61,86974.54,0.2866,0.7925,6.8794,6.0,95.0,866.551724137931,4.998775833333333,0.9945833333333334,34.57332918126028,0.966493347865589,0.82,0.2866,42.824984578224836,47.175015421775164,166.6747849495074,1.3620449421274707,4.428388191812958,959.7964259473035
2023-01-30,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19726.639449355807,19726.639449355807,147949.8,147210.05,14731.72,85443.98,0.3082,0.7786,7.3975,2.0,100.0,872.9310344827586,5.063,1.0,39.43277218430747,0.9494852973549238,0.82,0.3082,42.57027163689025,47.42972836310975,166.52723139949455,1.3564859174060862,4.447141200138467,961.4873050211208
2023-01-31,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,20000.0,20000.0,150000.0,149250.0,15039.21,87227.42,0.3125,0.7948,7.5,2.29,100.0,881.0344827586207,5.11,1.0,33.77046653894081,0.9693033671137071,0.82,0.3125,42.309934515071646,47.690065484928354,166.38109895952675,1.3508781512204664,4.466203787660013,963.2170586609493
2023-02-01,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,20000.0,20000.0,150000.0,149250.0,15052.62,87305.2,0.3125,0.7955,7.5,2.57,100.0,894.4827586206897,5.188,1.0,33.52350286338672,0.9701677399781465,0.82,0.3125,42.044072225655235,47.955927774344765,166.2364059030093,1.3452273957435399,4.485560117226533,965.0256410885025
2023-02-02,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19551.192244834347,19551.192244834347,146633.94,145900.77,14717.84,85363.47,0.3055,0.7778,7.3317,2.86,100.0,908.6206896551724,5.27,1.0,39.688408330788306,0.948590570842241,0.82,0.3055,41.772784663834805,48.227215336165195,166.0931651122106,1.3395392863932756,4.505194261537887,966.8560790191468
2023-02-03,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18105.26096006288,18105.26096006288,135789.46,135110.51,14480.73,83988.23,0.2829,0.7653,6.7895,3.14,100.0,908.9655172413793,5.272,1.0,44.05474745814992,0.9333083838964753,0.82,0.2829,41.49617237515362,48.50382762484638,165.95138482482264,1.3338193316237656,4.525090233530376,968.5363040823705
2023-02-04,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18778.431651216193,18778.431651216193,140838.24,140134.05,14504.83,84128.01,0.2934,0.7666,7.0419,3.43,100.0,900.6896551724138,5.224,1.0,43.610967088532135,0.9348616151901376,0.82,0.2934,41.214336336198286,48.785663663801714,165.81106909501852,1.3280729039643506,4.545232015247741,970.1244458613163
2023-02-05,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19552.152920108754,19552.152920108754,146641.15,145907.94,14858.2,86177.56,0.3055,0.7853,7.3321,3.71,100.0,821.2068965517242,3.8223075,0.8025,37.10370552412293,0.9576370306655697,0.82,0.3055,40.92737780442157,49.07262219557843,165.6722179414985,1.3223052333927763,4.56560358066261,970.8850867743644
2023-02-06,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19108.77986949995,19108.77986949995,143315.85,142599.27,14753.09,85567.92,0.2986,0.7797,7.1658,4.0,100.0,881.7241379310345,5.0479441666666665,0.9870833333333333,39.03919695453318,0.9508628106591339,0.82,0.2986,40.63539825790244,49.36460174209756,165.53482727111896,1.3165214032909183,4.586188910977005,973.2893569044381
2023-02-07,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19745.14334651341,19745.14334651341,148088.58,147348.14,14379.27,83399.77,0.3085,0.76,7.4044,4.29,100.0,912.2413793103449,4.5414416666666675,0.8583333333333334,45.92304584916144,0.9267693395279349,0.82,0.3085,40.33849941340357,49.66150058659643,165.3988886727193,1.3107263485505658,4.606972003599879,975.3438859161306
2023-02-08,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19058.21476576446,19058.21476576446,142936.61,142221.93,14569.69,84504.2,0.2978,0.77,7.1468,4.57,100.0,916.8965517241379,5.318,1.0,42.41649494098351,0.9390422677065577,0.82,0.2978,40.03678330711237,49.96321669288763,165.26438929991605,1.3049248553458241,4.627936876290149,977.094740202424
2023-02-09,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,20000.0,20000.0,150000.0,149250.0,14834.64,86040.91,0.3125,0.784,7.5,4.86,100.0,924.8275862068966,5.364,1.0,37.53754413134569,0.9561185955402901,0.82,0.3125,39.73035246192697,50.26964753807303,165.1313120211296,1.299121562866506,4.649067564831304,978.8807910701942
2023-02-10,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19521.95752585226,19521.95752585226,146414.68,145682.61,14912.22,86490.88,0.305,0.7881,7.3207,5.14,100.0,920.0,5.304873333333333,0.9941666666666666,36.108837734648745,0.9611190679287294,0.82,0.305,39.41931015146537,50.58068984853463,164.99963601696322,1.2933209669995602,4.670348113782942,980.5118895013572
2023-02-11,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18991.418553803473,18991.418553803473,142435.64,141723.46,14561.46,84456.47,0.2967,0.7696,7.1218,5.43,100.0,920.0,5.280416666666667,0.9895833333333334,42.56804519056641,0.9385118418330176,0.82,0.2967,39.10376073967362,50.89623926032638,164.86933784131452,1.2875274253546238,4.691762562330095,982.1916546311129
2023-02-12,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18960.845607207306,18960.845607207306,142206.34,141495.31,14637.35,84896.63,0.2963,0.7736,7.1103,5.71,100.0,953.1034482758621,5.528,1.0,41.17052373056201,0.943403166943033,0.82,0.2963,38.783810056128196,51.216189943871804,164.74039287115386,1.2817451627460317,4.713294928617669,984.248917674282
2023-02-13,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18865.40001042238,18865.40001042238,141490.5,140783.05,14567.37,84490.75,0.2948,0.7699,7.0745,6.0,100.0,976.3793103448277,5.663,1.0,42.45934606818173,0.938892288761364,0.82,0.2948,38.45956579653625,51.54043420346375,164.6127770183591,1.2759782768588628,4.734929193566153,986.1785900011171
2023-02-14,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,20000.0,20000.0,150000.0,149250.0,14427.37,83678.75,0.3125,0.7625,7.5,2.0,100.0,970.1724137931035,5.5003925,0.9775,45.03729673284607,0.9298694614350388,0.82,0.3125,38.13113795038067,51.86886204961933,164.48646853792184,1.2702307440709428,4.756649284187337,987.7482024013093
2023-02-15,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18086.34554203529,18086.34554203529,135647.59,134969.35,14441.42,83760.24,0.2826,0.7632,6.7824,2.29,100.0,892.5862068965517,3.9927612499999996,0.77125,44.77859293036075,0.9307749247437374,0.82,0.2826,37.79863916405889,52.20136083594111,164.36144974254046,1.2645064238043369,4.775263268298175,987.6467082719108
2023-02-16,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18332.083433276635,18332.083433276635,137490.63,136803.18,14531.53,84282.87,0.2864,0.768,6.8745,2.57,100.0,931.551724137931,3.7866024999999994,0.7008333333333333,43.1192309117481,0.9365826918088817,0.82,0.2864,37.46218481494928,52.53781518505072,164.2377082650446,1.258809057758719,4.793932531789973,988.900443210357
2023-02-17,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18944.25834879992,18944.25834879992,142081.94,141371.53,14391.11,83468.44,0.296,0.7606,7.1041,2.86,100.0,992.9310344827586,5.759,1.0,45.70509704644842,0.9275321603374305,0.82,0.296,37.12189254709691,52.87810745290309,164.11523744863734,1.253142260473155,4.812640945206867,990.4047313487024
2023-02-18,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18899.794161282196,18899.794161282196,141748.46,141039.72,14158.87,82121.45,0.2953,0.7483,7.0874,3.14,100.0,1001.8965517241379,5.811,1.0,49.981766127380624,0.9125638185541678,0.82,0.2953,36.77788125222645,53.22211874777355,163.99403552858394,1.247509501987299,4.8313724768351305,991.2810913669975
2023-02-19,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19593.532543655714,19593.532543655714,146951.49,146216.73,14429.69,83692.2,0.3061,0.7626,7.3476,3.43,100.0,1019.3103448275863,4.621213333333333,0.7816666666666667,44.99464281883686,0.930018750134071,0.82,0.3061,36.4302698609372,53.5697301390628,163.8741036293909,1.2419140894612748,4.850111294389012,992.2402247195007
2023-02-20,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19784.216407830736,19784.216407830736,148381.62,147639.71,14707.16,85301.53,0.3091,0.7773,7.4191,3.71,100.0,1011.7241379310345,3.9437850000000005,0.6720833333333334,39.88503120911203,0.9479023907681079,0.82,0.3091,36.079176552502375,53.920823447497625,163.75544298104865,1.2363591575980633,4.868841832158268,992.8883687082501
2023-02-21,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19241.347454826875,19241.347454826875,144310.11,143588.56,14719.46,85372.87,0.3006,0.7779,7.2155,4.0,100.0,987.0689655172414,3.2036145833333336,0.5595833333333334,39.65853552474877,0.9486951256633793,0.82,0.3006,35.72471882495501,54.27528117504499,163.63805202096,1.2308476738021465,4.887548793942355,993.3164272161667
2023-02-22,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,11221.750833984092,11221.750833984092,84163.13,83742.31,8258.44,47898.95,0.1753,0.4365,4.2082,4.29,100.0,983.6206896551724,1.5451041666666663,0.27083333333333326,40.0445108142771,0.9473442121500302,0.82,0.1753,35.36701436926006,54.63298563073994,163.5219239020878,1.2253824555380162,4.906217099490817,993.9707330262563
2023-02-23,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19820.372543838876,19820.372543838876,148652.79,147909.53,14625.36,84827.09,0.3097,0.773,7.4326,4.57,100.0,1009.3103448275863,4.453918333333333,0.7608333333333334,41.39131094556693,0.9426304116905158,0.82,0.3097,35.00618219613651,54.99381780386349,163.40704462077906,1.2199661901600247,4.9248318165503955,994.9422719868533
2023-02-24,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19218.965024140758,19218.965024140758,144142.24,143421.53,14583.26,84582.91,0.3003,0.7707,7.2071,4.86,100.0,1013.9655172413793,3.9035137500000006,0.6637500000000001,42.16662979876688,0.939916795704316,0.82,0.3003,34.64234335305383,55.35765664694617,163.29339167733917,1.2146014470870228,4.943378125511719,995.6415838769426
2023-02-25,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19593.984810434587,19593.984810434587,146954.89,146220.12,14574.06,84529.55,0.3062,0.7702,7.3477,5.14,100.0,994.8275862068966,3.0196333333333336,0.5233333333333334,42.336145638324254,0.9393234902658651,0.82,0.3062,34.27562090252826,55.72437909747174,163.1809330733172,1.2092906783938244,4.961841337344409,996.0345325330053
2023-02-26,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18861.66608011289,18861.66608011289,141462.5,140755.19,14360.67,83291.89,0.2947,0.759,7.0731,5.43,100.0,1019.1379310344828,5.566191666666666,0.9416666666666667,46.265655034770795,0.9255702073783022,0.82,0.2947,33.90613930793613,56.09386069206387,163.0696266138243,1.2040362112437366,4.980206951505452,996.9068308283777
2023-02-27,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18206.53353058466,18206.53353058466,136549.0,135866.26,14257.77,82695.07,0.2845,0.7535,6.8274,5.71,100.0,1017.7586206896552,5.898080833333333,0.9991666666666666,48.16056704310978,0.9189380153491158,0.82,0.2845,33.53402365347042,56.46597634652958,162.9594195515349,1.1988402391133584,4.99846072239222,997.4470307538099
2023-02-28,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19030.311251968622,19030.311251968622,142727.33,142013.69,14395.03,83491.17,0.2973,0.7608,7.1364,6.0,100.0,1022.7586206896552,5.932,1.0,45.632933769157546,0.9277847318079486,0.82,0.2973,33.15939903597651,56.84060096402349,162.85024868589835,1.1937048166422815,5.0165887110545135,998.0290263325517
2023-03-01,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19026.412313009347,19026.412313009347,142698.09,141984.6,14339.67,83170.09,0.2973,0.7579,7.1349,4.0,100.0,1036.7241379310344,6.0079891666666665,0.9991666666666666,46.65227988487456,0.9242170204029391,0.82,0.2973,32.78239021868287,57.21760978131713,162.7420408208959,1.188631858945774,5.034577316980723,998.6814823579555
2023-03-02,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18618.08431287367,18618.08431287367,139635.63,138937.45,14162.22,82140.88,0.2909,0.7485,6.9818,4.57,100.0,1027.0689655172414,5.195000416666667,0.8720833333333333,49.91996167617243,0.9127801341333965,0.82,0.2909,32.40312144126278,57.59687855873722,162.6347134005481,1.1836231435037161,5.052413297998145,999.0212029480048
2023-03-03,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19297.04063667087,19297.04063667087,144727.8,144004.16,14142.76,82028.01,0.3015,0.7475,7.2364,5.14,100.0,1029.4827586206898,5.543078333333334,0.9283333333333333,50.27844982733433,0.9115254256043298,0.82,0.3015,32.021716278290825,57.978283721709175,162.52817506755105,1.1786803129366372,5.070083785929414,999.4646713120608
2023-03-04,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17055.256666283367,17055.256666283367,127914.42,127274.85,14173.32,82205.26,0.2665,0.7491,6.3957,5.71,100.0,1001.551724137931,4.925547916666667,0.8479166666666667,49.715656772027394,0.9134952012979041,0.82,0.2665,31.638297523986637,58.36170247601336,162.4223259324566,1.1738048782833648,5.087576299617538,999.5137264548241
2023-03-05,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17642.962118394047,17642.962118394047,132322.22,131660.61,14273.59,82786.82,0.2757,0.7544,6.6161,6.29,100.0,962.0689655172414,5.00805,0.8975,47.869245569645926,0.9199576405062393,0.82,0.2757,31.252987113780442,58.74701288621956,162.3170575045176,1.1689982228454914,5.104878754769453,999.38710117517
2023-03-06,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17547.172974735466,17547.172974735466,131603.8,130945.78,14180.72,82248.18,0.2742,0.7495,6.5802,6.86,100.0,1006.7241379310345,5.135887083333334,0.8795833333333334,49.57941114086384,0.9139720610069766,0.82,0.2742,30.86590608263235,59.13409391736765,162.21225226605884,1.1642616065187792,5.121979470792591,1000.2041723906983
2023-03-07,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18000.09411332471,18000.09411332471,135000.71,134325.71,14270.82,82770.76,0.2813,0.7542,6.75,7.43,100.0,1051.0344827586207,5.78866,0.9495833333333333,47.92014868763397,0.9197794795932811,0.82,0.2813,30.47717453917989,59.52282546082011,162.10778304401572,1.1595961702881066,5.138867176081829,1000.9742912462027
2023-03-08,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17668.05739733308,17668.05739733308,132510.43,131847.88,14048.28,81480.02,0.2761,0.7425,6.6255,8.0,100.0,1052.5862068965519,5.21214375,0.85375,52.018128927840635,0.9054365487525577,0.82,0.2761,30.08691169066565,59.91308830933435,162.00351238215922,1.155002941256656,5.155531009720396,1001.199568786621
2023-03-09,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16875.159959091805,16875.159959091805,126563.7,125930.88,14033.14,81392.21,0.2637,0.7417,6.3282,8.57,100.0,1092.5862068965519,6.337,1.0,52.296995955752834,0.9044605141548651,0.82,0.2637,29.695236001042183,60.30476399895782,161.89929221054217,1.1504828390610253,5.171960514939448,1001.829970668857
2023-03-10,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16762.15123602645,16762.15123602645,125716.13,125087.55,13800.41,80042.38,0.2619,0.7294,6.2858,9.14,100.0,1096.0344827586207,5.68156875,0.89375,56.582693418919014,0.8894605730337835,0.82,0.2619,29.30226553919652,60.69773446080348,161.7949640796171,1.1460366840959855,5.188145621684506,1001.9861082751763
2023-03-11,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16825.431178417988,16825.431178417988,126190.73,125559.78,13886.81,80543.5,0.2629,0.7339,6.3095,9.71,100.0,1102.2413793103449,4.3898600000000005,0.6866666666666668,54.99156472281973,0.895029523470131,0.82,0.2629,28.90811848078603,61.09188151921397,161.69036007121395,1.1416652068575095,5.204076621433611,1002.1274081584442
2023-03-12,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,2831.0391079771557,2831.0391079771557,21232.79,21126.63,2133.46,12374.07,0.0442,0.1128,1.0616,10.29,100.0,907.9310344827586,0.41469749999999994,0.07874999999999999,50.187477529483346,0.9118438286468082,0.82,0.0442,28.512913645856713,61.48708635414329,161.5853043909068,1.137369056918079,5.219744141878385,999.8723089723047
2023-03-13,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18223.027378211515,18223.027378211515,136672.71,135989.35,14078.75,81656.75,0.2847,0.7441,6.8336,10.86,100.0,1094.1379310344828,4.8626225,0.76625,51.45706796035941,0.907400262138742,0.82,0.2847,28.11677098426526,61.88322901573474,161.4796154761441,1.1331488105798735,5.235139126679347,1002.0247891687442
2023-03-14,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,6851.170063720601,6851.170063720601,51383.78,51126.86,5685.41,32975.38,0.107,0.3005,2.5692,11.43,100.0,995.1724137931035,1.0966799999999997,0.18999999999999995,48.18309176052427,0.918859178838165,0.82,0.107,27.71981198676818,62.28018801323182,161.37310841327803,1.1290049770850066,5.250252821284424,1000.7878547765195
2023-03-15,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,9287.51076720576,9287.51076720576,69656.33,69308.05,7745.9,44926.22,0.1451,0.4094,3.4828,12.0,100.0,674.6551724137931,1.4478099999999998,0.37,39.782542180920444,0.9482611023667784,0.82,0.1451,27.32216000852045,62.67783999147955,161.265597337798,1.124938003385002,5.265076765160838,996.9059224711613
2023-03-16,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18311.172746737764,18311.172746737764,137333.8,136647.13,14340.83,83176.81,0.2861,0.7579,6.8667,4.0,100.0,1045.344827586207,4.3148349999999995,0.7116666666666667,46.630991781704424,0.9242915287640345,0.82,0.2861,26.923940394201672,63.07605960579833,161.15689739021968,1.1209482765207082,5.280425462565462,1001.247074448485
2023-03-17,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17839.294057821946,17839.294057821946,133794.71,133125.74,14394.35,83487.23,0.2787,0.7607,6.6897,4.57,100.0,1000.0,5.258666666666667,0.9066666666666666,45.6452991666296,0.9277414529167964,0.82,0.2787,26.525280218812483,63.47471978118752,161.04682572259503,1.1170361221077432,5.296289473816917,1000.8398589507516
2023-03-18,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18625.834491054266,18625.834491054266,139693.76,138995.29,14304.2,82964.36,0.291,0.756,6.9847,5.14,100.0,1042.7586206896551,5.19372,0.85875,47.30552808672907,0.9219306516964483,0.82,0.291,26.12630755413487,63.87369244586513,160.9352011730366,1.1132017986186393,5.3118380934578875,1001.4080603123306
2023-03-19,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17971.10887782081,17971.10887782081,134783.32,134109.4,14263.32,82727.26,0.2808,0.7538,6.7392,5.71,100.0,1077.2413793103449,5.52948,0.885,48.05823133583585,0.9192961903245745,0.82,0.2808,25.727150443742474,64.27284955625753,160.821842577609,1.1094454898061608,5.327064240350018,1001.8226168872454
2023-03-20,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18304.716090221973,18304.716090221973,137285.37,136598.94,14215.31,82448.8,0.286,0.7513,6.8643,6.29,100.0,1040.5172413793105,4.262218750000001,0.70625,48.94232131852702,0.9162018753851554,0.82,0.286,25.32793602813443,64.67206397186557,160.70656606360058,1.105767299646947,5.341961312208943,1001.3462827710844
2023-03-21,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17550.300418555023,17550.300418555023,131627.25,130969.11,14367.9,83333.82,0.2742,0.7593,6.5814,6.86,100.0,1008.7931034482759,4.085948333333333,0.6983333333333333,46.13253292944891,0.9260361347469288,0.82,0.2742,24.928790256193167,65.07120974380683,160.58918190154293,1.1021672534336324,5.356523198482712,1000.871412100635
2023-03-22,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18061.61240161291,18061.61240161291,135462.09,134784.78,14494.88,84070.3,0.2822,0.7661,6.7731,7.43,100.0,964.3103448275863,3.32084375,0.59375,43.7940860192647,0.9342206989325735,0.82,0.2822,24.5298383099056,65.4701616900944,160.46949138176115,1.0986453052931335,5.370744255983306,1000.1899568894288
2023-03-23,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18456.836484441345,18456.836484441345,138426.27,137734.14,14498.72,84092.58,0.2884,0.7663,6.9213,8.0,100.0,1037.2413793103449,4.183626666666667,0.6954166666666668,43.7234682883741,0.9344678609906907,0.82,0.2884,24.13120545813375,65.86879454186625,160.34728388660392,1.0952013487521666,5.384619265081305,1000.8264395689082
2023-03-24,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18747.694038144215,18747.694038144215,140607.71,139904.67,14723.56,85396.65,0.2929,0.7781,7.0304,8.57,100.0,995.1724137931035,4.67532,0.81,39.5829714956442,0.9489595997652452,0.82,0.2929,23.733017838990023,66.26698216100998,160.222334104516,1.0918352256382968,5.398143392898947,1000.0590124602234
2023-03-25,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18295.361857512453,18295.361857512453,137215.21,136529.13,14436.73,83733.03,0.2859,0.763,6.8608,9.14,100.0,1070.1724137931035,6.0569975,0.9758333333333333,44.864965002234285,0.93047262249218,0.82,0.2859,23.335402791089024,66.66459720891098,160.0943993027406,1.0885467303523952,5.411312181076052,1000.6056954883464
2023-03-26,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16462.50857742119,16462.50857742119,123468.81,122851.47,14208.62,82410.0,0.2572,0.7509,6.1734,9.71,97.0,1175.0,6.8093208333333335,0.9991666666666666,49.06548699982764,0.9157707955006033,0.82,0.2572,22.938488673417297,67.0615113265827,159.96321678070717,1.0853356096418665,5.424121558423845,1001.4449614370587
2023-03-27,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17985.70681353858,17985.70681353858,134892.8,134218.34,14189.37,82298.35,0.281,0.7499,6.7446,10.29,100.0,1183.448275862069,6.8497,0.9979166666666667,49.42010663040647,0.9145296267935773,0.82,0.281,22.54240439457152,67.45759560542848,159.82850172838766,1.082201560253013,5.436567865547416,1001.0990017022318
